,Latitude,Longitude
902,40.830923278,-73.920463613
903,40.727754526,-73.820711227
904,40.83974827,-73.853878986
905,40.855923722,-73.927092379
906,40.752425255,-73.701905924
907,40.662206279,-73.905940758
908,40.67045569,-73.981926699
909,40.828493932,-73.90554671
910,40.854424925,-73.863404357
911,40.832704592,-73.949713955
912,40.714903287,-73.824107767
913,40.677508424,-73.99824569399999
914,40.78528837,-73.842110835
915,40.724447487,-73.849762769
916,40.840781109,-73.936245382
917,40.84223795,-73.867712169
918,40.80958939,-73.939949062
919,40.713894303000004,-73.959799151
920,40.593688883,-73.951553872
921,40.577379617,-73.96829052
922,40.791151866999996,-73.884371919
923,40.645014517,-74.07720963
924,40.831388571,-73.931235126
925,40.599399987,-73.99646884
926,40.638243279,-74.01566778600001
927,40.737827601,-73.734004055
928,40.701670089000004,-73.88424580600001
929,40.653185393,-73.940698902
930,40.847551616,-73.862930519
931,40.681416663,-73.963391727
932,40.843558689,-73.936127065
933,40.643117742,-74.017589532
934,40.844347445,-73.879136334
935,40.635261804,-73.945989555
936,40.835609202,-73.913794155
937,40.791997615999996,-73.949719421
938,40.726159664,-73.938876936
939,40.886343589,-73.90501245
940,40.833168375,-73.86213623100001
941,40.858181668,-73.92561497199999
942,40.750430768,-73.989282176
943,40.652393529,-74.006517257
944,40.675146162,-73.918003234
945,40.869217233,-73.864342961
946,40.745410898,-73.99284136899999
947,40.824971352,-73.941011922
948,40.67368625,-73.86575729100001
949,40.802765805,-73.93957234300001
950,40.552752659,-74.178948011
951,40.669874185,-73.881121529
952,40.612021175,-73.921376325
953,40.886343589,-73.90501245
954,40.84055694,-73.928417514
955,40.832773975,-73.894096197
956,40.763711523000005,-73.865575845
957,40.734573791,-73.953760774
958,40.847220988000004,-73.91990919
959,40.632424571,-73.884045262
961,40.808142838,-73.945300203
962,40.773488819,-73.947375782
964,40.53803562,-74.149713116
965,40.832142539,-73.849512368
966,40.760396139,-73.767502535
967,40.633486765,-74.163427185
968,40.714037816,-73.748268185
969,40.877326571,-73.88603732899999
970,40.606290198,-73.754220618
971,40.759148724,-73.964901161
972,40.70777451,-73.742188981
973,40.560089845,-74.111394623
974,40.791151866999996,-73.884371919
975,40.804004719,-73.878335461
976,40.562010744,-74.111876492
977,40.657739603,-73.86859703100001
978,40.74941072,-73.939346446
979,40.696318319,-73.99708038
980,40.627407745,-74.14225460899999
981,40.576915439000004,-74.139155624
982,40.648441207,-73.974786593
983,40.675122298000005,-73.931915378
984,40.637307984,-74.009473899
985,40.669232552,-73.928294972
986,40.739402283000004,-73.98847201699999
987,40.738469013,-73.873702682
988,40.84586773,-73.915888033
989,40.63818926,-73.963851417
990,40.578772821,-73.956388566
991,40.711143388,-73.82987456
992,40.668442123,-73.924121524
993,40.705650903,-73.794430454
994,40.814189454,-73.906777246
995,40.725953554,-74.001249766
996,40.688743366,-73.944983476
997,40.836689799,-73.928671032
998,40.748083235,-73.91866054
999,40.85241671,-73.919899319
1000,40.692041935,-73.964218885
1001,40.655345114,-73.951512704
1002,40.758099150999996,-73.828808917
1003,40.760399690999996,-73.989345547
1004,40.683452908,-73.987212531
1005,40.509298625,-74.240901711
1006,40.736641636,-73.999229243
1007,40.620010448,-74.00774242
1008,40.641367898,-73.998077289
1009,40.783636024,-73.953556988
1010,40.808374236,-73.926996358
1011,40.863773113,-73.922195841
1012,40.701985718,-73.927964005
1013,40.718564066,-73.98820145399999
1014,40.688201456,-73.988084228
1015,40.837952857,-73.90633196
1016,40.712112835,-73.845851602
1017,40.771645211,-73.890182324
1018,40.798193324,-73.967351028
1019,40.643714102,-74.011777388
1020,40.644148448,-73.92472209600001
1021,40.588130525,-74.166156916
1022,40.72046384,-74.006852204
1023,40.767779581999996,-73.91128627
1024,40.757833473000005,-73.919933646
1025,40.755579405,-73.767656508
1026,40.849268018000004,-73.908159446
1027,40.729236322,-73.866987578
1028,40.658807844,-73.756168047
1029,40.821025398,-73.937604737
1030,40.696526752,-73.91634690800001
1031,40.631621309,-74.035085095
1032,40.788563633,-73.814968084
1033,40.791151866999996,-73.884371919
1034,40.666405199,-73.73856759899999
1035,40.599186944,-73.739410553
1036,40.806201152,-73.91598872899999
1037,40.809450076,-73.92264586600001
1038,40.603843698,-74.109663394
1039,40.865750264,-73.90186388800001
1040,40.851316088000004,-73.902116523
1041,40.856258661,-73.901364574
1042,40.596355508,-74.076184732
1043,40.612572815,-74.033879309
1044,40.791151866999996,-73.884371919
1045,40.791151866999996,-73.884371919
1046,40.767456605999996,-73.881734355
1047,40.791151866999996,-73.884371919
1048,40.791373975,-73.80001625199999
1049,40.765650543,-73.831067427
1050,40.83586689,-73.92949225
1051,40.791151866999996,-73.884371919
1052,40.832675994,-73.901215237
1053,40.812423791,-73.949530588
1054,40.852908430999996,-73.909340056
1055,40.585998485,-74.151782805
1056,40.852141187,-73.922375722
1057,40.759768441999995,-73.989811298
1058,40.821535675999996,-73.927787627
1059,40.821535675999996,-73.927787627
1060,40.821535675999996,-73.927787627
1061,40.668637618000005,-73.957259839
1062,40.847931976999995,-73.916199883
1063,40.679980738000005,-73.77623390699999
1064,40.869529696,-73.844423696
1065,40.823010048,-73.949237122
1066,40.885433641,-73.90325974
1067,40.730399743,-74.008635627
1068,40.791151866999996,-73.884371919
1069,40.791151866999996,-73.884371919
1070,40.866012164000004,-73.867339484
1071,40.787095233,-73.97359657199999
1072,40.858436186999995,-73.928795926
1073,40.775448585,-73.911543235
1074,40.775328014,-73.961874229
1075,40.646788203,-74.01234008899999
1076,40.632654822,-74.138551288
1077,40.847033182,-73.891604843
1080,40.77855547,-73.98356551100001
1082,40.685161361,-73.86507075
1083,40.77319107,-73.95060012
1084,40.655423395999996,-73.915893881
1085,40.874578156,-73.841099694
1086,40.789310287,-73.97383765100001
1087,40.789418407,-73.97910649
1088,40.815434032,-73.898469882
1089,40.771620293000005,-73.990455734
1090,40.812316895,-73.8963613
1091,40.842737298,-73.847543964
1092,40.701226016999996,-73.785240235
1093,40.650467172,-73.957267875
1094,40.806538101,-73.918910596
1095,40.61691512,-74.03374103600001
1096,40.639248181,-73.881413898
1097,40.68936862,-73.776609867
1098,40.756266206999996,-73.990501248
1099,40.815314029,-73.943701107
1100,40.858373133,-73.899402084
1101,40.842067278,-73.93929449699999
1102,40.65479551,-73.949999419
1103,40.709883186999996,-73.847238237
1104,40.764328747,-73.939979039
1105,40.713719327,-73.986088495
1106,40.762268728,-73.987984345
1107,40.63607856,-73.899330049
1108,40.679980738000005,-73.77623390699999
1109,40.821380135,-73.95710393600001
1110,40.712889646,-73.980786157
1111,40.733546682,-73.870349101
1112,40.570475028000004,-74.109763388
1113,40.81005831,-73.925144953
1114,40.771402473,-73.982159251
1115,40.606902663,-73.98049613
1116,40.812580311,-73.90587274800001
1117,40.669575673000004,-73.769491753
1118,40.663043206,-73.90565843
1119,40.628175795,-73.92786714399999
1120,40.690472561,-73.79612156
1121,40.669306440999996,-73.895711151
1122,40.791997615999996,-73.949719421
1123,40.668926921,-73.922578128
1124,40.660954372,-73.908995402
1125,40.830722328,-73.827126059
1126,40.837001024,-73.90370600899999
1127,40.753015955,-73.832600948
1128,40.699493091,-73.911662044
1129,40.637333051999995,-74.139904947
1130,40.875136015,-73.875146209
1131,40.710434682,-74.000946485
1132,40.576703151,-73.99452975
1133,40.638867386,-73.956406943
1134,40.823179386,-73.941671101
1135,40.835319446999996,-73.942039905
1136,40.850423622,-73.85700386399999
1137,40.669642891,-73.821159423
1138,40.73135255,-73.8600557
1139,40.826342376,-73.938459716
1140,40.743746746999996,-73.88372159999999
1141,40.679980738000005,-73.77623390699999
1142,40.698317848,-73.981760468
1143,40.634582766,-73.905950868
1144,40.84055694,-73.928417514
1145,40.80943722,-73.955431874
1146,40.830722328,-73.827126059
1147,40.702131742,-73.820466364
1148,40.688448888,-73.992966475
1149,40.715506889000004,-74.005199555
1150,40.758232371,-73.977430585
1151,40.680404582,-73.909899053
1152,40.68773221,-73.937491478
1153,40.746836492,-73.858442435
1154,40.823038163,-73.917210387
1155,40.84055694,-73.928417514
1156,40.798841501,-73.968871281
1157,40.561086036999995,-74.16982897300001
1158,40.698317848,-73.981760468
1159,40.638454741,-73.93189153600001
1160,40.76306481,-73.86886574399999
1161,40.849198070999996,-73.917286265
1162,40.673164918000005,-73.90776746
1163,40.551090465,-74.14285499100001
1164,40.580012298,-73.96982646
1165,40.813618181,-73.913338549
1166,40.593708708,-73.78614414
1167,40.587514489,-73.811705125
1168,40.630863385,-74.00721408
1169,40.677605279,-73.82821878
1170,40.644751751,-73.95521755899999
1171,40.553851325,-74.136430252
1172,40.579162625,-74.000372232
1173,40.759385315,-73.978220712
1174,40.788721243000005,-73.939996774
1175,40.679980738000005,-73.77623390699999
1176,40.812171731,-73.925120901
1177,40.670880781,-73.90716860399999
1178,40.755675739000004,-73.948039558
1179,40.878065259,-73.892129215
1180,40.862763361,-73.901080165
1181,40.741175848000005,-73.855459252
1182,40.839395431,-73.915513131
1183,40.757034305,-73.986238271
1184,40.725480346,-73.983961028
1185,40.614740378,-73.991306583
1186,40.711071595,-73.950004099
1187,40.813057618,-73.949067697
1188,40.781662782,-73.834439086
1189,40.808777943,-73.923130702
1190,40.685507472,-73.91770204
1191,40.677109967,-74.010481805
1192,40.825705348,-73.89912266399999
1193,40.636959013,-73.937027403
1194,40.657739603,-73.86859703100001
1195,40.677181919,-73.92476773
1196,40.791151866999996,-73.884371919
1197,40.76597614,-73.911097341
1199,40.829460103,-73.93795456
1200,40.687105004,-73.872595643
1201,40.846752328,-73.896611261
1202,40.850234154,-73.895272061
1203,40.86894764,-73.89539083
1204,40.743564713000005,-73.776926168
1205,40.760829504,-73.92631568899999
1206,40.62202006,-73.956918658
1207,40.762633776,-73.972115403
1208,40.819823251,-73.955446596
1209,40.637804468,-73.942377197
1210,40.736040515999996,-73.997807538
1211,40.692635726,-73.917815848
1212,40.679447657,-73.868233382
1213,40.750430768,-73.989282176
1214,40.737964597,-73.99826214699999
1215,40.725845715,-73.94216397699999
1216,40.756707459,-73.984494939
1217,40.718981689,-74.00651294800001
1218,40.647140104,-74.004624856
1219,40.759869755,-73.828970412
1220,40.812770443000005,-73.906790071
1221,40.760598652,-73.967290041
1222,40.760598652,-73.967290041
1223,40.703349972,-73.80020457100001
1224,40.750021973,-73.991339463
1225,40.816327333000004,-73.917225961
1226,40.807395483,-73.949588584
1227,40.807395483,-73.949588584
1228,40.805501602,-73.916477255
1230,40.680399232,-73.8799887
1231,40.647954096999996,-73.96948942600001
1232,40.7540766,-73.976309476
1233,40.859025357,-73.904671882
1234,40.860104192,-73.868537034
1235,40.82754677,-73.937461313
1236,40.887332814000004,-73.847246396
1237,40.801299562,-73.943897168
1238,40.694593238,-73.79347285
1239,40.7522284,-73.97192485800001
1240,40.674732877,-73.90524173
1241,40.876003912,-73.90787301399999
1242,40.885137765,-73.85856747300001
1243,40.88367976,-73.833450905
1244,40.756576344,-73.99027741399999
1245,40.829146234,-73.886260773
1246,40.669017075999996,-73.979818295
1247,40.813710246,-73.923182807
1248,40.758207461,-73.97639824699999
1249,40.65683552,-73.903566006
1250,40.832773975,-73.894096197
1251,40.800561814,-73.958197308
1252,40.549008137,-74.16274199
1253,40.751831923000005,-73.97902443699999
1254,40.758207461,-73.97639824699999
1255,40.661582383,-73.91547882100001
1256,40.834348016999996,-73.908465527
1257,40.679980738000005,-73.77623390699999
1258,40.754384562,-73.967340014
1259,40.639730545999996,-73.95274193
1260,40.670356485,-73.89742181300001
1261,40.678878851,-73.92164722
1262,40.693199482,-73.971365525
1263,40.663911599,-73.939928816
1264,40.60103984,-73.968430532
1265,40.75559561,-73.738105662
1266,40.668646373,-73.917784125
1267,40.759628123,-73.961966237
1268,40.702482133000004,-73.799922252
1269,40.750021973,-73.991339463
1270,40.824222897,-73.908638434
1271,40.84756256,-73.900347348
1272,40.76716843,-73.99184264600001
1273,40.651698159,-73.868446756
1274,40.74926614,-73.888977675
1275,40.561086036999995,-74.16982897300001
1276,40.750430768,-73.989282176
1277,40.676980833,-73.93731047899999
1278,40.693211074000004,-73.928575702
1279,40.79845524,-73.948082015
1280,40.649692613,-74.007338643
1281,40.540859038,-74.197563937
1282,40.698781656,-73.922330683
1283,40.849664543,-73.899812858
1284,40.549002675,-74.182791759
1285,40.836819196,-73.916958337
1286,40.627048346,-73.99863609
1287,40.665460585,-73.88938390199999
1288,40.887612534,-73.916847875
1289,40.762553366,-73.96893877800001
1290,40.654484949,-73.909033059
1291,40.733926841,-73.871582398
1292,40.694006943000005,-73.99144049600001
1293,40.545364499,-74.153701852
1294,40.756916248,-73.98596397
1295,40.704731996,-73.940187784
1296,40.824040004000004,-73.944759612
1297,40.70838798,-73.791677149
1298,40.733926841,-73.871582398
1299,40.630568305,-74.01926148
1300,40.756916248,-73.98596397
1301,40.764239239,-73.827027876
1302,40.821025398,-73.937604737
1303,40.821025398,-73.937604737
1304,40.891909838000004,-73.861594851
1305,40.872596365,-73.879551428
1306,40.823506529,-73.86407844600001
1307,40.744353600000004,-73.986497118
1308,40.863794676,-73.900276026
1309,40.638125991,-74.087466921
1310,40.582301992,-74.168936095
1311,40.801282804,-73.955856318
1312,40.63622418,-74.000884178
1313,40.856752822,-73.895265411
1314,40.834883362,-73.905223241
1315,40.623140111,-74.08284714199999
1316,40.757379416999996,-73.83401937100001
1317,40.682398279000004,-73.840072158
1318,40.828498779,-73.868473008
1319,40.660664596,-73.930322604
1320,40.744204266,-73.885608229
1321,40.745676707,-73.987720275
1322,40.579988779000004,-74.002726618
1323,40.703506571,-73.920031353
1324,40.596039846,-74.080231716
1325,40.652390625,-73.97334354899999
1326,40.847535845,-73.941440105
1327,40.723636973000005,-73.998298598
1328,40.750430768,-73.989282176
1329,40.686655742,-73.78470663600001
1330,40.72601663,-73.996285351
1331,40.630220051,-74.16177636100001
1332,40.868467378000005,-73.821582846
1333,40.895813858000004,-73.896708571
1334,40.688604586,-73.985073283
1335,40.762234770999996,-73.968188083
1336,40.665843685,-73.91367111699999
1337,40.68893669,-73.919107697
1338,40.733926841,-73.871582398
1339,40.678892428000005,-73.759234851
1340,40.602745950999996,-73.750077865
1341,40.833493209000004,-73.858395386
1342,40.813511574,-73.917681039
1343,40.664742167,-73.99148390100001
1344,40.661913385,-73.880220199
1345,40.57693115,-73.964644128
1346,40.804307011,-73.94810996
1347,40.644274097,-74.011193729
1348,40.634228443000005,-73.949114104
1349,40.836566051,-73.943054313
1350,40.870567021999996,-73.866176986
1351,40.837559515,-73.937516953
1352,40.608000938,-73.960500375
1353,40.751600255,-73.992046671
1354,40.837778868,-73.91945074600001
1355,40.867326051999996,-73.831011607
1356,40.729809601,-73.991096741
1357,40.753107065,-73.908912824
1358,40.636576503,-74.078006945
1359,40.858442136,-73.885118929
1360,40.834823614,-73.902690079
1361,40.850089561,-73.866839894
1362,40.639656658,-74.030322298
1363,40.632158429,-74.165246947
1364,40.794365682,-73.972131006
1365,40.693043588,-73.827508273
1366,40.859070087,-73.896078771
1367,40.657322593,-73.91196657
1368,40.718073929,-73.94496648
1369,40.639305956,-73.948339154
1370,40.821497332,-73.84860789
1371,40.729809601,-73.991096741
1372,40.692403887,-73.990070406
1373,40.808374136,-73.946885823
1374,40.816980584,-73.921152255
1375,40.717845234,-73.884484664
1376,40.707943083,-73.785564857
1377,40.902771023,-73.850947753
1378,40.866522841,-73.894042452
1379,40.855176375999996,-73.930259822
1380,40.679980738000005,-73.77623390699999
1381,40.685324133,-73.914702357
1382,40.866522841,-73.894042452
1383,40.866522841,-73.894042452
1384,40.733926841,-73.871582398
1385,40.722415566,-73.999334029
1386,40.757192687,-73.833958474
1387,40.794515091,-73.96632353300001
1388,40.719404551,-74.001884563
1389,40.602226139,-73.754689329
1390,40.737203099,-73.983272598
1391,40.62479238,-73.976020338
1392,40.669029704,-73.994713234
1393,40.865818411,-73.88921695100001
1394,40.81697442,-73.836822395
1395,40.832161029,-73.91271453600001
1396,40.675747262,-73.921939311
1397,40.669473221,-73.907805008
1398,40.855571684000004,-73.867660345
1399,40.757379872,-73.984126607
1400,40.872200295,-73.859401313
1401,40.759501427,-73.875658954
1402,40.849863253,-73.93607763600001
1403,40.710093846999996,-74.01060963
1404,40.757379872,-73.984126607
1405,40.826438728,-73.95045219100001
1406,40.846291834,-73.917857337
1407,40.867910951,-73.920484455
1408,40.619881946,-73.965266159
1409,40.694491408000005,-73.96809418699999
1410,40.804652522,-73.95379878600001
1411,40.57697314,-74.169736175
1412,40.831982040999996,-73.923490551
1413,40.686543754,-73.779201039
1414,40.763320339,-73.973717904
1415,40.696283825,-73.804358521
1416,40.715193714,-73.769398922
1417,40.629486071,-74.158640277
1418,40.737909699,-74.00190313
1419,40.75708253,-73.966927203
1420,40.834054797,-73.853143449
1421,40.834054797,-73.853143449
1422,40.690866375,-73.985848057
1423,40.64514168,-73.90231447800001
1424,40.587215409,-73.81345214699999
1425,40.82196725,-73.9564243
1426,40.663447686,-73.95847426899999
1427,40.819150527,-73.937183784
1428,40.695791716,-73.939095905
1429,40.611188579,-74.009138838
1430,40.60655452,-73.753322892
1431,40.601097254,-74.092838084
1432,40.759869755,-73.828970412
1433,40.797634875,-73.96314001100001
1434,40.572838506,-73.995433562
1435,40.730086942,-73.992843015
1436,40.665445949,-73.95161349899999
1437,40.680959558000005,-73.845768579
1438,40.830798914,-73.82694879600001
1440,40.829692079000004,-73.940653616
1441,40.640717532,-73.975481334
1442,40.851278365,-73.91328586899999
1443,40.58979048,-74.166607509
1444,40.679214691,-73.870955869
1445,40.841107999,-73.88111552
1446,40.648163988,-74.00176723199999
1447,40.753158581,-73.911623363
1448,40.735617612,-73.99266921899999
1449,40.756916248,-73.98596397
1450,40.86808154,-73.831486943
1451,40.710093846999996,-74.01060963
1452,40.594978166,-74.00106367
1453,40.740579949,-73.990294182
1454,40.860716972,-73.899246702
1455,40.750999048000004,-73.990624712
1456,40.635900435,-74.024490955
1457,40.687720174,-73.850097925
1458,40.503177034000004,-74.231875648
1459,40.687591886999996,-73.97124533600001
1460,40.687591886999996,-73.97124533600001
1461,40.612618212,-74.12877060699999
1462,40.640121693000005,-74.08714885
1463,40.678103096,-73.95400542600001
1464,40.835940593000004,-73.890321938
1465,40.873671035,-73.908013649
1466,40.873671035,-73.908013649
1467,40.708343985999996,-73.79468906
1468,40.756567585,-73.875931534
1469,40.623226819,-74.149226973
1470,40.681767906,-73.842734508
1471,40.664685899,-73.894528875
1472,40.789322359,-73.813994535
1473,40.858546747,-73.851701189
1474,40.822302984000004,-73.856171859
1475,40.841921681,-73.893637095
1476,40.816174595,-73.946792892
1477,40.819596981,-73.91818654800001
1478,40.708343985999996,-73.79468906
1479,40.645605057,-73.892530256
1480,40.708057097,-73.79542575100001
1481,40.641459507,-73.940381423
1482,40.759577798,-73.8301407
1483,40.880024526999996,-73.900815814
1484,40.594978166,-74.00106367
1485,40.594978166,-74.00106367
1486,40.632424571,-73.884045262
1487,40.812699136999996,-73.92161973600001
1488,40.668770792,-73.908097966
1489,40.596800942,-74.079098353
1490,40.825734869,-73.923190605
1491,40.670515149,-73.929566108
1492,40.695778596,-73.945792677
1493,40.804384045999996,-73.937421669
1494,40.734645797,-73.99033113
1495,40.856576728,-73.843893678
1496,40.692557669,-73.990971896
1497,40.804043833,-73.937667612
1498,40.862013514000004,-73.894277397
1499,40.837952857,-73.90633196
1500,40.745410898,-73.99284136899999
1501,40.794280547,-73.97193240600001
1502,40.733213083,-73.89593587600001
1503,40.511586338,-74.249303727
1504,40.828628253000005,-73.94871973
1505,40.774455484,-73.932561195
1506,40.711450084,-74.006155111
1507,40.796863582,-73.972957039
1508,40.70008745,-73.90659418
1509,40.687024772,-73.920815537
1510,40.824262039000004,-73.887692718
1511,40.882586515,-73.902211522
1512,40.892121215,-73.90848363100001
1513,40.592421649,-74.081015909
1514,40.760154201,-73.91804658699999
1515,40.756567585,-73.875931534
1516,40.637368261999995,-73.972690188
1517,40.661913321,-73.89717528
1518,40.741546158,-73.91997487100001
1519,40.706756985,-73.802228612
1520,40.752310072,-73.834165545
1521,40.633154499,-74.133810982
1522,40.710244972,-73.74596679999999
1523,40.73975965,-74.00252386300001
1524,40.679980738000005,-73.77623390699999
1525,40.876608678000004,-73.87654646600001
1526,40.752198698,-73.993465045
1527,40.597348248,-73.748175176
1528,40.601378333,-73.760050939
1529,40.682795298,-73.957607712
1530,40.837136225,-73.90793767699999
1531,40.672690193,-73.960869429
1532,40.632960914,-73.957239453
1533,40.693995232,-73.94168314
1534,40.674834671999996,-73.943080645
1535,40.593982185,-73.93918155899999
1536,40.767128544,-73.897417172
1537,40.733520799000004,-74.003533941
1538,40.648428475,-73.926119093
1539,40.668298505,-73.886380051
1540,40.722980256,-73.844477186
1541,40.763741861,-73.91843926199999
1542,40.815532355,-73.918617846
1543,40.639483032,-73.94544926399999
1544,40.803134055,-73.940449735
1545,40.798963998000005,-73.95031372
1546,40.644754824,-74.087241385
1547,40.661820669,-73.94669974199999
1548,40.668335051999996,-73.902262488
1549,40.884262541999995,-73.894853197
1550,40.702482133000004,-73.799922252
1552,40.818789441999996,-73.888077695
1553,40.625599044,-74.083401367
1554,40.864758883,-73.92282738
1555,40.744705683,-73.997067435
1556,40.650815388000005,-73.949573551
1557,40.84304926,-73.838782395
1558,40.850649968,-73.882443107
1559,40.671644058000005,-73.863360523
1560,40.76537299,-73.987579465
1561,40.816871547,-73.935621598
1562,40.652894047,-73.945438299
1563,40.820061044,-73.92665114399999
1564,40.819509618000005,-73.953582535
1565,40.831757591999995,-73.866807924
1566,40.671934191999995,-73.939178974
1567,40.629306498000005,-74.07660422800001
1568,40.602006104000004,-73.98145907
1569,40.643128089,-73.978673043
1570,40.5945994,-74.07940541
1571,40.712715081,-73.989230525
1572,40.692339661999995,-73.968654153
1573,40.787567300999996,-73.943132332
1574,40.585585034,-73.948794739
1575,40.750430768,-73.989282176
1576,40.759774363000005,-73.997868123
1577,40.804691853,-73.938158254
1578,40.750430768,-73.989282176
1579,40.668746057,-73.781804926
1580,40.766508632,-73.982362725
1581,40.682300858000005,-73.912993613
1582,40.698049538,-73.90840021
1583,40.698040949,-73.960987985
1584,40.881168666,-73.867591313
1585,40.577016753,-73.84157722100001
1586,40.704711069,-73.884024123
1587,40.557277653,-74.172561543
1588,40.632020338000004,-73.910911905
1589,40.6156739,-73.924581314
1590,40.707651079,-73.772155422
1591,40.649394708,-73.92622613399999
1592,40.661940404,-73.921029137
1593,40.79761157,-73.94027047600001
1594,40.802717516,-73.936541904
1595,40.674392913,-74.00685828399999
1596,40.692021604000004,-73.74561071800001
1597,40.667265957,-73.952138463
1598,40.831139218000004,-73.91535377699999
1599,40.678609171,-73.916751543
1600,40.704381569,-73.783275238
1601,40.698078486,-73.94531477
1602,40.632140662,-74.021556907
1603,40.698078486,-73.94531477
1604,40.729999916,-73.78257132899999
1605,40.599399987,-73.99646884
1606,40.662450426,-73.949362907
1607,40.668806093,-73.93112156699999
1608,40.807479361999995,-73.960580679
1609,40.682042375,-73.780668956
1610,40.584256706,-74.168656624
1611,40.85414663,-73.893660924
1612,40.756167883,-73.913012636
1613,40.743425663000004,-73.953870112
1614,40.764830055,-73.822077072
1615,40.635238132,-73.88977988100001
1616,40.798765116,-73.97065193600001
1617,40.664872739,-73.904163557
1618,40.638323686999996,-73.99228356
1619,40.827109933,-73.848338572
1620,40.796444219,-73.964921227
1621,40.597120566,-73.94124921699999
1622,40.810778739,-73.90799219600001
1623,40.751606695999996,-73.939683715
1624,40.853450242,-73.891536549
1625,40.592122008000004,-73.795071599
1626,40.582620261,-73.986295804
1627,40.813088658000005,-73.95797991100001
1628,40.813088658000005,-73.95797991100001
1629,40.759275658,-73.82999347399999
1630,40.845185603000004,-73.888318817
1631,40.687994204,-73.761909955
1632,40.846272027,-73.88503513
1633,40.664031887,-73.909776986
1634,40.818559244,-73.867683367
1635,40.655771736999995,-74.013585152
1636,40.773663641999995,-73.951726227
1638,40.823155596,-73.91639367399999
1639,40.753874924,-73.98482044
1640,40.798841501,-73.968871281
1641,40.677756138,-73.951290912
1642,40.636635126,-73.94225210100001
1643,40.839689219,-73.919495416
1645,40.790322425,-73.94768749800001
1646,40.634275424,-73.949841854
1647,40.720845004,-73.759905827
1648,40.841715923,-73.882426367
1649,40.707447364000004,-73.79214176800001
1650,40.749782057,-73.872948576
1651,40.638458053,-74.087543021
1652,40.750291585,-73.860239683
1653,40.764775419,-73.956743295
1654,40.718498146,-73.987768571
1655,40.674576623,-73.791022088
1656,40.674576623,-73.791022088
1657,40.871264075,-73.825068156
1658,40.826730416,-73.952226115
1659,40.8393292,-73.915025325
1660,40.737203099,-73.983272598
1661,40.656027308,-73.887114557
1662,40.596134338,-73.93961890199999
1663,40.761641799,-73.76057819399999
1664,40.663382884,-73.886665968
1665,40.748116393000004,-73.947356124
1666,40.675160204,-73.911041748
1667,40.742962354,-73.955274248
1668,40.814484954,-73.857529052
1669,40.670097208,-73.874037622
1670,40.636902283000005,-74.086849196
1671,40.675160204,-73.911041748
1672,40.759309525999996,-73.984862518
1673,40.838173866,-73.92735396399999
1674,40.668758699,-73.89403579100001
1675,40.716413935,-73.835957525
1676,40.83985775,-73.874605258
1677,40.713515036,-73.978441308
1678,40.577191856,-74.00057021
1679,40.667695343000005,-73.895807392
1680,40.819490779,-73.937013655
1681,40.609776567,-73.75061339300001
1682,40.734104257,-73.983172344
1683,40.754119792,-73.990212802
1684,40.697823295,-73.810715595
1685,40.864390803,-73.89172478100001
1686,40.623978174,-74.159967261
1687,40.68888229,-73.871402315
1688,40.68888229,-73.871402315
1689,40.76889926,-73.98209493899999
1690,40.667897664,-73.889087878
1691,40.66956599,-73.87775879
1692,40.814986262,-73.886299423
1693,40.616621844,-73.940273935
1694,40.666522859000004,-73.898357707
1695,40.616777343,-73.999954615
1696,40.817941833,-73.847785022
1697,40.863458331,-73.90173711899999
1698,40.705347323000005,-73.941157446
1699,40.687147633,-73.87645012
1700,40.817941833,-73.847785022
1701,40.631906554000004,-73.943661275
1702,40.658378671,-73.886184297
1703,40.831440178,-73.89129057
1704,40.754532438000005,-73.925355333
1705,40.687147633,-73.87645012
1706,40.646215775,-74.086281148
1707,40.751155321999995,-73.85729996
1708,40.843384201,-73.83689134
1709,40.817356155,-73.909330682
1710,40.676199324,-73.909565848
1711,40.730180482,-73.78964261
1712,40.707448495,-73.913065389
1713,40.830722328,-73.827126059
1714,40.901629874,-73.896746559
1715,40.705515237,-73.798423556
1716,40.620304995,-73.906731038
1717,40.806075205999996,-73.943528312
1718,40.673481966,-73.80539876600001
1719,40.731725228,-73.806545661
1720,40.618953959,-73.999036085
1721,40.679945316,-73.776367425
1722,40.752549233,-73.852604881
1723,40.7330179,-73.901839265
1724,40.642975465999996,-74.014328444
1725,40.608178744,-74.162191142
1726,40.682821408,-73.911738211
1727,40.666769296999995,-73.823059576
1728,40.742581073000004,-73.99304737199999
1729,40.739161316,-74.001105672
1730,40.739161316,-74.001105672
1731,40.594811338,-73.95115697199999
1732,40.722183568,-73.981786406
1733,40.797621444,-73.964068235
1734,40.644572991,-73.98616416899999
1735,40.643582191,-73.986733712
1736,40.686165742,-73.925038839
1737,40.736229466,-73.955249899
1739,40.834712186,-73.918258306
1740,40.823541141999996,-73.95243435399999
1741,40.823541141999996,-73.95243435399999
1742,40.665497871,-73.921367362
1743,40.665497871,-73.921367362
1744,40.718429881,-73.899101048
1745,40.676957455,-73.771395031
1746,40.697271541,-73.805740449
1747,40.663460155,-73.942762342
1748,40.704673775,-73.94450867
1749,40.865539748,-73.86237282
1750,40.727888614,-74.000134942
1751,40.635238132,-73.88977988100001
1752,40.805928979,-73.923220684
1753,40.805225863000004,-73.91474737899999
